# Printing path from GOAL to SOURCE
# Time elapsed by A* Algorithm 847.788223s 
# Time elapsed reading binary file 0.725454s
# Total time elapsed 849.393078s
# Iteration | Node Id | Distance | latitude | long
 944 |  404124446 |   0.00 | 38.013287 | -3.978657
 945 |  404124451 |   0.00 | 38.012693 | -3.976700
 946 |  404124453 |   0.00 | 38.012098 | -3.975580
 947 |  404124466 |   0.00 | 38.011012 | -3.974190
 948 |  404124470 |   0.00 | 38.009595 | -3.973147
 949 |  404124474 |   0.00 | 38.007933 | -3.971895
 950 |  404124478 |   0.00 | 38.007207 | -3.970937
 951 |  404124481 |   0.00 | 38.006513 | -3.969290
 952 |  404124485 |   0.00 | 38.006170 | -3.967722
 953 |  404124488 |   0.00 | 38.005985 | -3.964932
 954 |  404124492 |   0.00 | 38.006052 | -3.952312
 955 |  404124496 |   0.00 | 38.006115 | -3.937108
 956 | 1224135495 |   0.00 | 38.006001 | -3.931911
 957 |  404124500 |   0.00 | 38.005743 | -3.930136
 958 | 1224136132 |   0.00 | 38.005559 | -3.929374
 959 |  404124503 |   0.00 | 38.003097 | -3.920350
 960 |  404124506 |   0.00 | 38.002420 | -3.916513
 961 | 1224135761 |   0.00 | 38.001923 | -3.910868
 962 | 1224134767 |   0.00 | 38.001908 | -3.909467
 963 |  404124511 |   0.00 | 38.002063 | -3.907877
 964 | 1224136334 |   0.00 | 38.002332 | -3.906368
 965 |  404124516 |   0.00 | 38.002668 | -3.905337
 966 |  404124521 |   0.00 | 38.007248 | -3.891767
 967 |  404124524 |   0.00 | 38.009337 | -3.886455
 968 |  404124529 |   0.00 | 38.010832 | -3.884880
 969 |  404124532 |   0.00 | 38.012915 | -3.882755
 970 |  404124537 |   0.00 | 38.013832 | -3.881092
 971 |  404124541 |   0.00 | 38.014280 | -3.879525
 972 |  404124544 |   0.00 | 38.016888 | -3.866957
 973 |  404124549 |   0.00 | 38.018423 | -3.861198
 974 |  404124552 |   0.00 | 38.020553 | -3.855698
 975 |  404124556 |   0.00 | 38.020828 | -3.853452
 976 |  404124567 |   0.00 | 38.020630 | -3.850508
 977 |  404124571 |   0.00 | 38.019925 | -3.847980
 978 |  404124578 |   0.00 | 38.019080 | -3.846267
 979 |  404124581 |   0.00 | 38.017880 | -3.844655
 980 | 1224135953 |   0.00 | 38.013752 | -3.840058
 981 |  404124586 |   0.00 | 38.013382 | -3.839479
 982 | 1224134584 |   0.00 | 38.012633 | -3.838095
 983 |  404124590 |   0.00 | 38.012217 | -3.837042
 984 |  404124594 |   0.00 | 38.010410 | -3.832467
 985 |  404124599 |   0.00 | 38.010240 | -3.831990
 986 |  404124605 |   0.00 | 38.010243 | -3.831985
 987 |  404124611 |   0.00 | 38.010282 | -3.831912
 988 |  404124617 |   0.00 | 38.010255 | -3.831873
 989 |  404124621 |   0.00 | 38.009273 | -3.829580
 990 |  404124628 |   0.00 | 38.007462 | -3.825005
 991 |  524201282 |   0.00 | 38.005696 | -3.821250
 992 |  524201280 |   0.00 | 38.002229 | -3.810570
 993 |  524201279 |   0.00 | 38.001958 | -3.809368
 994 |  524201278 |   0.00 | 38.002229 | -3.804562
 995 |  524201275 |   0.00 | 38.002229 | -3.801815
 996 |  524201273 |   0.00 | 38.000335 | -3.796837
 997 |  524201271 |   0.00 | 37.997224 | -3.794434
 998 |  524201269 |   0.00 | 37.994112 | -3.793575
 999 |  524201267 |   0.00 | 37.991271 | -3.792889
1000 |  524201264 |   0.00 | 37.989919 | -3.790485
1001 |  524201262 |   0.00 | 37.987348 | -3.765080
1002 |  524201261 |   0.00 | 37.988836 | -3.759758
1003 |  524201259 |   0.00 | 37.993301 | -3.751347
1004 |  524201256 |   0.00 | 37.995871 | -3.744480
1005 |  524201252 |   0.00 | 37.996953 | -3.733494
1006 |  524201248 |   0.00 | 38.000606 | -3.707401
1007 |  524201247 |   0.00 | 38.001011 | -3.701565
1008 |  524201244 |   0.00 | 38.002094 | -3.696072
1009 |  524201242 |   0.00 | 38.008045 | -3.687832
1010 |  524201239 |   0.00 | 38.012508 | -3.679936
1011 |  524201237 |   0.00 | 38.014402 | -3.675644
1012 |  524201232 |   0.00 | 38.016025 | -3.663113
1013 |  524201230 |   0.00 | 38.019000 | -3.643372
1014 |  524201228 |   0.00 | 38.019541 | -3.637878
1015 |  524201224 |   0.00 | 38.020082 | -3.634617
1016 |  524201222 |   0.00 | 38.022381 | -3.631012
1017 |  524201219 |   0.00 | 38.027384 | -3.627064
1018 |  524201218 |   0.00 | 38.029548 | -3.623287
1019 |  524201217 |   0.00 | 38.032252 | -3.620369
1020 |  524201214 |   0.00 | 38.035767 | -3.616936
1021 |  524201211 |   0.00 | 38.039823 | -3.613159
1022 |  524201206 |   0.00 | 38.041175 | -3.609554
1023 |  522853459 |   0.00 | 38.041952 | -3.606970
1024 |  522853465 |   0.00 | 38.043439 | -3.603537
1025 |  522853467 |   0.00 | 38.045196 | -3.599246
1026 |  522853470 |   0.00 | 38.047630 | -3.598044
1027 |  522853471 |   0.00 | 38.063985 | -3.590834
1028 |  522853472 |   0.00 | 38.074256 | -3.586028
1029 |  522853479 |   0.00 | 38.079931 | -3.583281
1030 |  522853481 |   0.00 | 38.085066 | -3.581050
1031 |  522853483 |   0.00 | 38.088849 | -3.576243
1032 |  522853484 |   0.00 | 38.092632 | -3.572810
1033 |  522853487 |   0.00 | 38.094658 | -3.570750
1034 |  522853492 |   0.00 | 38.099252 | -3.569033
1035 |  522853496 |   0.00 | 38.102899 | -3.567832
1036 |  522853501 |   0.00 | 38.108302 | -3.565085
1037 |  522853688 |   0.00 | 38.116541 | -3.558734
1038 |  522853690 |   0.00 | 38.125994 | -3.552725
1039 |  522853691 |   0.00 | 38.130045 | -3.551180
1040 |  522853694 |   0.00 | 38.132205 | -3.551009
1041 |  522853696 |   0.00 | 38.133691 | -3.552382
1042 |  522853699 |   0.00 | 38.135041 | -3.556159
1043 |  522853701 |   0.00 | 38.136121 | -3.559763
1044 |  522853703 |   0.00 | 38.136931 | -3.561480
1045 |  522853706 |   0.00 | 38.137066 | -3.562510
1046 |  524173494 |   0.00 | 38.138991 | -3.563892
1047 |  524173496 |   0.00 | 38.143177 | -3.563206
1048 |  524173497 |   0.00 | 38.145741 | -3.561489
1049 |  524173498 |   0.00 | 38.149656 | -3.560116
1050 |  524173499 |   0.00 | 38.153166 | -3.559086
1051 |  524173501 |   0.00 | 38.156136 | -3.559772
1052 |  524173513 |   0.00 | 38.158161 | -3.559772
1053 |  524172926 |   0.00 | 38.159915 | -3.559086
1054 |  524172927 |   0.00 | 38.164099 | -3.555309
1055 |  524172930 |   0.00 | 38.171522 | -3.551189
1056 |  524172935 |   0.00 | 38.173951 | -3.550674
1057 |  524172941 |   0.00 | 38.176920 | -3.549301
1058 |  524172943 |   0.00 | 38.179214 | -3.545868
1059 |  524172957 |   0.00 | 38.180024 | -3.543465
1060 |  524172959 |   0.00 | 38.181913 | -3.539173
1061 |  524172962 |   0.00 | 38.185151 | -3.537285
1062 |  524172964 |   0.00 | 38.187850 | -3.534710
1063 |  524172738 |   0.00 | 38.189334 | -3.533680
1064 |  524172967 |   0.00 | 38.189895 | -3.533205
1065 |  524172739 |   0.00 | 38.191763 | -3.531620
1066 |  524172740 |   0.00 | 38.194326 | -3.529045
1067 |  524172741 |   0.00 | 38.196619 | -3.526642
1068 |  524172742 |   0.00 | 38.201781 | -3.523791
1069 |  524172744 |   0.00 | 38.208798 | -3.521521
1070 |  524172748 |   0.00 | 38.212402 | -3.519775
1071 |  524172749 |   0.00 | 38.216743 | -3.517082
1072 |  524172751 |   0.00 | 38.218901 | -3.515864
1073 |  524172752 |   0.00 | 38.221573 | -3.515312
1074 |  524172753 |   0.00 | 38.227507 | -3.516514
1075 |  524172754 |   0.00 | 38.231552 | -3.517029
1076 |  524172755 |   0.00 | 38.233844 | -3.517029
1077 |  524172760 |   0.00 | 38.234923 | -3.516170
1078 |  524172763 |   0.00 | 38.237080 | -3.512909
1079 |  524172768 |   0.00 | 38.239238 | -3.508274
1080 |  524172770 |   0.00 | 38.243417 | -3.505871
1081 |  524172775 |   0.00 | 38.248810 | -3.502609
1082 |  524172778 |   0.00 | 38.252854 | -3.503124
1083 |  524172782 |   0.00 | 38.255415 | -3.501579
1084 |  524172786 |   0.00 | 38.264311 | -3.492481
1085 |  524172789 |   0.00 | 38.267277 | -3.491966
1086 |  524172801 |   0.00 | 38.269298 | -3.492310
1087 |  524172804 |   0.00 | 38.272129 | -3.495571
1088 |  524172806 |   0.00 | 38.274150 | -3.497116
1089 |  524172809 |   0.00 | 38.276980 | -3.496258
1090 |  524172812 |   0.00 | 38.278597 | -3.494713
1091 |  524172815 |   0.00 | 38.279271 | -3.492996
1092 |  524172819 |   0.00 | 38.279810 | -3.484928
1093 |  524172823 |   0.00 | 38.281562 | -3.480465
1094 |  524172826 |   0.00 | 38.283583 | -3.479435
1095 |  772391162 |   0.00 | 38.285013 | -3.479011
1096 |  524172831 |   0.00 | 38.286466 | -3.478976
1097 |  524172835 |   0.00 | 38.290449 | -3.479371
1098 |  524172839 |   0.00 | 38.292774 | -3.479251
1099 |  524172845 |   0.00 | 38.295464 | -3.478757
1100 |  524172850 |   0.00 | 38.297126 | -3.478794
1101 |  524172852 |   0.00 | 38.299442 | -3.479768
1102 |  524172853 |   0.00 | 38.302139 | -3.480625
1103 |  772391178 |   0.00 | 38.303878 | -3.480408
1104 |  524172854 |   0.00 | 38.305494 | -3.479586
1105 |  772391097 |   0.00 | 38.308252 | -3.477769
1106 |  772391077 |   0.00 | 38.309336 | -3.477462
1107 |  772391014 |   0.00 | 38.310841 | -3.477600
1108 |  772391208 |   0.00 | 38.312337 | -3.478490
1109 |  772391144 |   0.00 | 38.313660 | -3.479772
1110 |  772391147 |   0.00 | 38.315165 | -3.480662
1111 |  772391081 |   0.00 | 38.316669 | -3.480974
1112 |  772391065 |   0.00 | 38.318310 | -3.481112
1113 |  772391211 |   0.00 | 38.319923 | -3.481690
1114 |  772391195 |   0.00 | 38.320839 | -3.482441
1115 |  772391132 |   0.00 | 38.321863 | -3.483619
1116 |  772391113 |   0.00 | 38.322225 | -3.484532
1117 |  772391048 |   0.00 | 38.322696 | -3.486553
1118 |  772391006 |   0.00 | 38.322869 | -3.488113
1119 |  772391108 |   0.00 | 38.323403 | -3.489557
1120 |  772391043 |   0.00 | 38.323476 | -3.490989
1121 |  772391026 |   0.00 | 38.323086 | -3.493219
1122 |  772391173 |   0.00 | 38.323213 | -3.495137
1123 |  772391156 |   0.00 | 38.323431 | -3.497205
1124 |  772391090 |   0.00 | 38.324092 | -3.499272
1125 |  772391095 |   0.00 | 38.325769 | -3.501294
1126 |  772391028 |   0.00 | 38.327862 | -3.502010
1127 |  772391010 |   0.00 | 38.330354 | -3.501409
1128 |  772391160 |   0.00 | 38.332720 | -3.500555
1129 |  772391143 |   0.00 | 38.333635 | -3.499896
1130 |  772391076 |   0.00 | 38.334405 | -3.498787
1131 |  772391060 |   0.00 | 38.335003 | -3.497447
1132 |  772391207 |   0.00 | 38.335547 | -3.495668
1133 |  772391040 |   0.00 | 38.336806 | -3.493935
1134 |  772391188 |   0.00 | 38.337885 | -3.492965
1135 |  772391170 |   0.00 | 38.338999 | -3.492526
1136 |  772391105 |   0.00 | 38.340893 | -3.492410
1137 |  772391023 |   0.00 | 38.342306 | -3.492838
1138 |  772391215 |   0.00 | 38.343828 | -3.492999
1139 |  772391153 |   0.00 | 38.345432 | -3.493034
1140 |  772391157 |   0.00 | 38.347126 | -3.493866
1141 |  772391092 |   0.00 | 38.348721 | -3.495495
1142 |  772391073 |   0.00 | 38.349826 | -3.496269
1143 |  772391005 |   0.00 | 38.351230 | -3.496407
1144 |  772391204 |   0.00 | 38.353595 | -3.496869
1145 |  772391140 |   0.00 | 38.355678 | -3.497308
1146 |  772391123 |   0.00 | 38.357245 | -3.497043
1147 |  772391057 |   0.00 | 38.358414 | -3.496211
1148 |  772391018 |   0.00 | 38.359329 | -3.494628
1149 |  772391166 |   0.00 | 38.360489 | -3.492872
1150 |  772391150 |   0.00 | 38.362445 | -3.492260
1151 |  772391083 |   0.00 | 38.364601 | -3.492584
1152 |  772391067 |   0.00 | 38.368849 | -3.494536
1153 |  772391213 |   0.00 | 38.371493 | -3.497054
1154 |  772391197 |   0.00 | 38.373115 | -3.499503
1155 |  772391134 |   0.00 | 38.374029 | -3.501514
1156 |  772391136 |   0.00 | 38.374480 | -3.504092
1157 | 1183687508 |   0.00 | 38.374639 | -3.504782
1158 | 1183685849 |   0.00 | 38.374870 | -3.505507
1159 | 1183688117 |   0.00 | 38.375324 | -3.506415
1160 |  772391069 |   0.00 | 38.375913 | -3.507301
1161 |  772391052 |   0.00 | 38.377815 | -3.508572
1162 |  772391200 |   0.00 | 38.379481 | -3.508641
1163 |  772391183 |   0.00 | 38.382071 | -3.507728
1164 |  772391118 |   0.00 | 38.384833 | -3.507186
1165 |  772391100 |   0.00 | 38.386979 | -3.506550
1166 |  772391035 |   0.00 | 38.388835 | -3.505753
1167 |  772391127 |   0.00 | 38.390347 | -3.505603
1168 |  772391061 |   0.00 | 38.392385 | -3.506007
1169 |  772391044 |   0.00 | 38.393480 | -3.506146
1170 |  772391191 |   0.00 | 38.394920 | -3.505857
1171 |  772391174 |   0.00 | 38.396450 | -3.505118
1172 |  772391109 |   0.00 | 38.397699 | -3.503939
1173 |  772391093 |   0.00 | 38.399791 | -3.501514
1174 |  772391193 |   0.00 | 38.400666 | -3.500679
1175 |  772391130 |   0.00 | 38.401359 | -3.500049
1176 |  772391111 |   0.00 | 38.402560 | -3.499824
1177 |  772391046 |   0.00 | 38.403593 | -3.499883
1178 |  772391029 |   0.00 | 38.404516 | -3.499937
1179 |  772391176 |   0.00 | 38.406194 | -3.499978
1180 |  772391139 |   0.00 | 38.407955 | -3.499517
1181 |  772391072 |   0.00 | 38.409095 | -3.498825
1182 |  772391056 |   0.00 | 38.410087 | -3.497973
1183 |  772391203 |   0.00 | 38.411450 | -3.496482
1184 |  772391187 |   0.00 | 38.412543 | -3.495879
1185 |  772391122 |   0.00 | 38.413438 | -3.495637
1186 |  772391104 |   0.00 | 38.414212 | -3.495583
1187 |  772391116 |   0.00 | 38.416849 | -3.496792
1188 |  772391050 |   0.00 | 38.419215 | -3.498172
1189 |  772391033 |   0.00 | 38.420938 | -3.498363
1190 |  772391181 |   0.00 | 38.422682 | -3.497994
1191 |  772391185 |   0.00 | 38.424555 | -3.496846
1192 |  772391120 |   0.00 | 38.426289 | -3.495589
1193 |  772391102 |   0.00 | 38.427638 | -3.495002
1194 |  772391038 |   0.00 | 38.428654 | -3.494893
1195 |  772391020 |   0.00 | 38.431009 | -3.495275
1196 |  772391168 |   0.00 | 38.434144 | -3.495876
1197 |  772391151 |   0.00 | 38.435964 | -3.496354
1198 |  772391085 |   0.00 | 38.437280 | -3.496464
1199 |  772391047 |   0.00 | 38.438489 | -3.496231
1200 |  772391194 |   0.00 | 38.439741 | -3.495398
1201 |  772391177 |   0.00 | 38.440875 | -3.493964
1202 |  772391112 |   0.00 | 38.442170 | -3.491191
1203 |  772391096 |   0.00 | 38.443176 | -3.490016
1204 |  772391030 |   0.00 | 38.444492 | -3.489128
1205 |  772391012 |   0.00 | 38.447434 | -3.488076
1206 |  772391161 |   0.00 | 38.448836 | -3.487816
1207 |  772391164 |   0.00 | 38.450505 | -3.487939
1208 |  772391098 |   0.00 | 38.452056 | -3.488158
1209 |  772391080 |   0.00 | 38.453864 | -3.487625
1210 |  772391016 |   0.00 | 38.456196 | -3.486450
1211 |  772391210 |   0.00 | 38.457651 | -3.486122
1212 |  772391146 |   0.00 | 38.459395 | -3.486341
1213 |  772391131 |   0.00 | 38.461995 | -3.486914
1214 |  772391064 |   0.00 | 38.463909 | -3.487543
1215 |  772391110 |   0.00 | 38.465664 | -3.488472
1216 |  772391045 |   0.00 | 38.467086 | -3.489824
1217 |  772391027 |   0.00 | 38.468156 | -3.491354
1218 |  772391175 |   0.00 | 38.469290 | -3.492584
1219 |  772391158 |   0.00 | 38.470734 | -3.493240
1220 |  772391094 |   0.00 | 38.472231 | -3.493308
1221 |  772391074 |   0.00 | 38.473921 | -3.493171
1222 |  772391008 |   0.00 | 38.475343 | -3.493499
1223 |  772391015 |   0.00 | 38.476969 | -3.494661
1224 |  772391163 |   0.00 | 38.478937 | -3.496778
1225 |  772391145 |   0.00 | 38.481343 | -3.499059
1226 |  772391079 |   0.00 | 38.482840 | -3.500576
1227 |  772391063 |   0.00 | 38.484637 | -3.501751
1228 |  772391209 |   0.00 | 38.487087 | -3.502348
1229 |  772391192 |   0.00 | 38.490142 | -3.503029
1230 |  772391129 |   0.00 | 38.493526 | -3.503769
1231 |  772391088 |   0.00 | 38.494991 | -3.504524
1232 |  772391024 |   0.00 | 38.496070 | -3.505641
1233 |  772391216 |   0.00 | 38.499033 | -3.509108
1234 |  772391154 |   0.00 | 38.500282 | -3.510283
1235 |  772391137 |   0.00 | 38.501826 | -3.510965
1236 |  772391070 |   0.00 | 38.503427 | -3.511023
1237 |  772391054 |   0.00 | 38.505085 | -3.510342
1238 |  772391201 |   0.00 | 38.507310 | -3.508325
1239 |  772391205 |   0.00 | 38.511000 | -3.504974
1240 |  772391141 |   0.00 | 38.515234 | -3.501172
1241 |  772391124 |   0.00 | 38.517402 | -3.499083
1242 |  772391058 |   0.00 | 38.518662 | -3.496980
1243 |  772391041 |   0.00 | 38.520149 | -3.494484
1244 |  772391189 |   0.00 | 38.521454 | -3.493309
1245 |  772391171 |   0.00 | 38.522385 | -3.493019
1246 |  772391106 |   0.00 | 38.524179 | -3.492917
1247 |  772391107 |   0.00 | 38.525961 | -3.493904
1248 |  772391042 |   0.00 | 38.529695 | -3.497067
1249 |  772391025 |   0.00 | 38.533224 | -3.500055
1250 |  772391172 |   0.00 | 38.534870 | -3.500824
1251 |  772391155 |   0.00 | 38.537333 | -3.500607
1252 |  772391089 |   0.00 | 38.539228 | -3.499054
1253 |  772391071 |   0.00 | 38.541804 | -3.496211
1254 |  772391217 |   0.00 | 38.543574 | -3.494716
1255 |  772391009 |   0.00 | 38.546467 | -3.493556
1256 |  772391159 |   0.00 | 38.550961 | -3.492380
1257 |  772391142 |   0.00 | 38.558494 | -3.490378
1258 |  772391075 |   0.00 | 38.559878 | -3.490320
1259 |  772391059 |   0.00 | 38.561705 | -3.490741
1260 |  772391206 |   0.00 | 38.569316 | -3.492627
1261 |  772391190 |   0.00 | 38.577904 | -3.494780
1262 |  772391125 |   0.00 | 38.580722 | -3.495392
1263 |  772391086 |   0.00 | 38.582317 | -3.495392
1264 |  772391021 |   0.00 | 38.584107 | -3.494394
1265 |  772391214 |   0.00 | 38.585152 | -3.493148
1266 |  772391152 |   0.00 | 38.588501 | -3.486755
1267 |  772391135 |   0.00 | 38.593958 | -3.475964
1268 |  772391068 |   0.00 | 38.595464 | -3.473765
1269 |  772391051 |   0.00 | 38.597590 | -3.471952
1270 |  772391199 |   0.00 | 38.600088 | -3.470773
1271 |  772391202 |   0.00 | 38.605421 | -3.468348
1272 |  772391138 |   0.00 | 38.608096 | -3.467192
1273 |  772391121 |   0.00 | 38.608804 | -3.466466
1274 |  772391055 |   0.00 | 38.610487 | -3.464449
1275 |  772391039 |   0.00 | 38.611656 | -3.461139
1276 |  772391186 |   0.00 | 38.612701 | -3.457194
1277 |  772391169 |   0.00 | 38.614207 | -3.454837
1278 |  772391103 |   0.00 | 38.616191 | -3.453273
1279 |  772391149 |   0.00 | 38.618476 | -3.452706
1280 |  489784572 |   0.00 | 38.620980 | -3.452914
1281 |  489784558 |   0.00 | 38.632665 | -3.454336
1282 |  489784553 |   0.00 | 38.636420 | -3.454507
1283 |  489784548 |   0.00 | 38.639236 | -3.453992
1284 |  489784540 |   0.00 | 38.646074 | -3.450559
1285 |  489784533 |   0.00 | 38.675161 | -3.432191
1286 |  489784522 |   0.00 | 38.698476 | -3.419317
1287 |  315031083 |   0.00 | 38.736916 | -3.402837
1288 |  897910423 |   0.00 | 38.745222 | -3.399035
1289 |  897910178 |   0.00 | 38.749406 | -3.397085
1290 |  315031082 |   0.00 | 38.753425 | -3.395131
1291 |  897910368 |   0.00 | 38.754397 | -3.394725
1292 |  315031081 |   0.00 | 38.755491 | -3.394429
1293 |  897910150 |   0.00 | 38.756461 | -3.394314
1294 |  315031080 |   0.00 | 38.757422 | -3.394364
1295 |  897910310 |   0.00 | 38.758225 | -3.394481
1296 |  315031079 |   0.00 | 38.759015 | -3.394704
1297 |  315031078 |   0.00 | 38.760925 | -3.395317
1298 |  897892687 |   0.00 | 38.767623 | -3.397526
1299 |  897892513 |   0.00 | 38.774404 | -3.399903
1300 |  897892113 |   0.00 | 38.781145 | -3.402126
1301 |  315031077 |   0.00 | 38.787745 | -3.404724
1302 |  315031084 |   0.00 | 38.790051 | -3.405336
1303 |  315031085 |   0.00 | 38.791524 | -3.405538
1304 |  315031086 |   0.00 | 38.792892 | -3.405471
1305 |  315031087 |   0.00 | 38.793943 | -3.405336
1306 | 1005566217 |   0.00 | 38.878819 | -3.395002
1307 | 1005571470 |   0.00 | 38.881974 | -3.394677
1308 |  315031088 |   0.00 | 38.884141 | -3.394483
1309 | 1005568917 |   0.00 | 38.887325 | -3.394241
1310 |  315031089 |   0.00 | 38.917585 | -3.391706
1311 |  315031090 |   0.00 | 38.952909 | -3.388939
1312 |  315031091 |   0.00 | 38.986996 | -3.385658
1313 |  315031092 |   0.00 | 38.988344 | -3.385472
1314 |  315031093 |   0.00 | 38.990213 | -3.384870
1315 |  315031094 |   0.00 | 38.999263 | -3.380041
1316 |  315031095 |   0.00 | 39.000759 | -3.378847
1317 |  315031096 |   0.00 | 39.001992 | -3.377325
1318 |  898000743 |   0.00 | 39.002278 | -3.376829
1319 |  898000385 |   0.00 | 39.002406 | -3.376584
1320 |  315031097 |   0.00 | 39.002862 | -3.375822
1321 |  898000393 |   0.00 | 39.003339 | -3.375001
1322 |  898000824 |   0.00 | 39.004170 | -3.373619
1323 |  315031098 |   0.00 | 39.005570 | -3.371117
1324 |  315031099 |   0.00 | 39.039522 | -3.312528
1325 |  315031100 |   0.00 | 39.055609 | -3.284124
1326 |  315031101 |   0.00 | 39.062110 | -3.269795
1327 |  315031102 |   0.00 | 39.064485 | -3.264804
1328 |  315031103 |   0.00 | 39.066860 | -3.262067
1329 |  315031104 |   0.00 | 39.069485 | -3.260457
1330 |  315031105 |   0.00 | 39.087858 | -3.250475
1331 |  315031106 |   0.00 | 39.091107 | -3.249348
1332 |  315031107 |   0.00 | 39.095980 | -3.248060
1333 |  960805876 |   0.00 | 39.168396 | -3.232563
1334 |  960803818 |   0.00 | 39.169044 | -3.232425
1335 |  960803815 |   0.00 | 39.187275 | -3.228305
1336 |  315031108 |   0.00 | 39.253616 | -3.212479
1337 |  315031109 |   0.00 | 39.267079 | -3.209098
1338 |  315031110 |   0.00 | 39.337220 | -3.201531
1339 |  315031111 |   0.00 | 39.385716 | -3.196165
1340 |  993736430 |   0.00 | 39.388367 | -3.196165
1341 |  315031112 |   0.00 | 39.390744 | -3.196165
1342 |  315031113 |   0.00 | 39.392709 | -3.197586
1343 |  315031114 |   0.00 | 39.394096 | -3.199680
1344 |  573984979 |   0.00 | 39.394951 | -3.202288
1345 |  573984977 |   0.00 | 39.393833 | -3.197236
1346 |  308479307 |   0.00 | 39.393801 | -3.190918
1347 |  490604403 |   0.00 | 39.395793 | -3.151070
1348 |  490604404 |   0.00 | 39.396733 | -3.133097
1349 |  993735969 |   0.00 | 39.396816 | -3.129650
1350 |  490604405 |   0.00 | 39.396612 | -3.125528
1351 |  993735272 |   0.00 | 39.395994 | -3.122502
1352 |  490604406 |   0.00 | 39.395141 | -3.119879
1353 |  960865515 |   0.00 | 39.393668 | -3.116527
1354 |  490604407 |   0.00 | 39.374311 | -3.072501
1355 |  490604408 |   0.00 | 39.355598 | -3.030444
1356 |  490591337 |   0.00 | 39.347911 | -3.002567
1357 |  573980397 |   0.00 | 39.322714 | -2.906392
1358 |  573980400 |   0.00 | 39.320300 | -2.897550
1359 |  490591338 |   0.00 | 39.317607 | -2.890467
1360 |  490591339 |   0.00 | 39.306216 | -2.871075
1361 |  490591340 |   0.00 | 39.284920 | -2.839867
1362 |  490591854 |   0.00 | 39.282514 | -2.835807
1363 |  490591857 |   0.00 | 39.280842 | -2.831593
1364 |  490591860 |   0.00 | 39.274464 | -2.810993
1365 |  490591863 |   0.00 | 39.273799 | -2.804985
1366 |  573980852 |   0.00 | 39.273866 | -2.799217
1367 |  490591867 |   0.00 | 39.274427 | -2.793336
1368 |  490591875 |   0.00 | 39.281510 | -2.761888
1369 |  573980854 |   0.00 | 39.281634 | -2.754562
1370 |  490591879 |   0.00 | 39.279750 | -2.695671
1371 |  490591883 |   0.00 | 39.281373 | -2.682075
1372 |  492077711 |   0.00 | 39.281925 | -2.674949
1373 |  492077713 |   0.00 | 39.281734 | -2.668028
1374 |  492077715 |   0.00 | 39.280521 | -2.658671
1375 |  492077716 |   0.00 | 39.277684 | -2.648402
1376 |  573980856 |   0.00 | 39.263489 | -2.617347
1377 |  492077717 |   0.00 | 39.261072 | -2.610977
1378 |  573980858 |   0.00 | 39.260585 | -2.607579
1379 |  492077718 |   0.00 | 39.260372 | -2.603931
1380 |  492077720 |   0.00 | 39.260848 | -2.593644
1381 |  326328841 |   0.00 | 39.261274 | -2.585850
1382 |  492077724 |   0.00 | 39.261451 | -2.583171
1383 |  492077726 |   0.00 | 39.265350 | -2.498725
1384 |  492077727 |   0.00 | 39.265449 | -2.493273
1385 |  492077728 |   0.00 | 39.264975 | -2.488880
1386 |  492077729 |   0.00 | 39.224411 | -2.256779
1387 |  492077734 |   0.00 | 39.221547 | -2.246277
1388 |  492077737 |   0.00 | 39.203000 | -2.198422
1389 |  492077738 |   0.00 | 39.201803 | -2.191956
1390 |  570798479 |   0.00 | 39.202392 | -2.175892
1391 |  570798475 |   0.00 | 39.204979 | -2.172129
1392 |  570798472 |   0.00 | 39.206043 | -2.177279
1393 |  570798470 |   0.00 | 39.208304 | -2.178309
1394 |  570798466 |   0.00 | 39.209900 | -2.179854
1395 |  570798458 |   0.00 | 39.212161 | -2.178824
1396 |  569093403 |   0.00 | 39.213491 | -2.182772
1397 |  569093410 |   0.00 | 39.209295 | -2.167604
1398 |  569093408 |   0.00 | 39.212354 | -2.160223
1399 |  346365251 |   0.00 | 39.213170 | -2.156975
1400 |  346365245 |   0.00 | 39.213420 | -2.156985
1401 |  346365243 |   0.00 | 39.213630 | -2.157000
1402 |  346365240 |   0.00 | 39.214550 | -2.157150
1403 |  706097459 |   0.00 | 39.214591 | -2.157156
1404 |  706097282 |   0.00 | 39.215127 | -2.157228
1405 |  346365238 |   0.00 | 39.215863 | -2.157326
1406 |  346365234 |   0.00 | 39.216327 | -2.157387
1407 |  706097356 |   0.00 | 39.216968 | -2.157456
1408 |  706097621 |   0.00 | 39.217994 | -2.157615
1409 |  706097439 |   0.00 | 39.218852 | -2.157748
1410 |  706097505 |   0.00 | 39.219519 | -2.157851
1411 |  706097384 |   0.00 | 39.220721 | -2.158010
1412 |  706097435 |   0.00 | 39.222279 | -2.158221
1413 |  706097318 |   0.00 | 39.223488 | -2.158277
1414 |  706097584 |   0.00 | 39.225359 | -2.158152
1415 |  706097477 |   0.00 | 39.227793 | -2.157997
1416 |  706097554 |   0.00 | 39.230560 | -2.157800
1417 |  517600097 |   0.00 | 39.233249 | -2.157648
1418 |  517600101 |   0.00 | 39.263734 | -2.155429
1419 |  517600115 |   0.00 | 39.279233 | -2.154494
1420 |  705083334 |   0.00 | 39.280780 | -2.154674
1421 |  705083293 |   0.00 | 39.284813 | -2.156025
1422 |  517600124 |   0.00 | 39.288012 | -2.156465
